,Unnamed: 0,userId,venueId,venueCategoryId,venueCategory,latitude,longitude,neighborhood_id,Manhattan,competitors,rating,review_count,rent,unsupervised_score,price,half-mile_sub_count
19711,72055,272,4bb4abd2f1b976b094221f20,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.77120647,-73.99185536,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
19713,72059,1070,4bef1089d1b7d13acd46cdec,4bf58dd8d48988d1c5941735,Sandwich Place,40.76265358,-73.96734304,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
19714,72061,164,4c18ea19834e2d7fc6892980,4bf58dd8d48988d107951735,Clothing Store,40.72316,-73.998934,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
19715,72064,519,4b087969f964a5209f0c23e3,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.74039459,-73.994561,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
19716,72067,421,4ba16977f964a5209eb437e3,4bf58dd8d48988d102951735,Clothing Store,40.74064805,-73.99027143,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19719,72086,623,4dcc2301c65bccd86756affc,4bf58dd8d48988d125941735,Office,40.73955105,-73.99279118,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19721,72108,548,4e70c2ce81dc220c00b44b3d,4bf58dd8d48988d1df931735,BBQ Joint,40.74988636,-73.98450315,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19722,72113,532,4bcc7d733740b713fc116465,4bf58dd8d48988d124941735,Office,40.71955461,-73.99790347,90,1,0,0.807977208,0.380519074,0.71585751,0.792497479,0.497435897,0.418367347
19723,72123,633,40fc6080f964a520160b1fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.70532562,-74.00230558,155,1,0.980392157,0.654320988,0.117716802,0.741315183,0.02369549,0.511111111,0.979591837
19725,72134,786,4ae5cb1ef964a52010a221e3,4bf58dd8d48988d10c951735,Cosmetics Shop,40.7531323,-73.98033134,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
19726,72135,610,4bedc8de946c0f4727eda263,4f04aa0c2fb6e1c99f3db0b8,Nail Salon,40.74098967,-73.99769,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
19727,72142,530,4f0a0ecfe4b09d21f83d3e10,4bf58dd8d48988d174941735,Office,40.71741682,-73.9909314,187,1,0.784313725,0.816425121,0.525053022,0.523787143,0.09785353,0.460869565,0.214285714
19728,72144,699,4bdcdbaec79cc928927688e9,4bf58dd8d48988d15a941735,Garden,40.77763365,-73.94518112,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
19731,72153,407,4b0307bbf964a520184c22e3,4bf58dd8d48988d1ed941735,Spa / Massage,40.728738,-73.99466754,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
19732,72164,878,41102700f964a520d40b1fe3,4bf58dd8d48988d11b941735,Bar,40.75161373,-73.99360571,254,1,0.882352941,0.722222222,0.223323171,0.85900047,0.081872967,0.45,0.867346939
19735,72176,1018,4a691921f964a5209bcb1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7409589,-73.98155379,264,1,0.921568627,0.777777778,0.213700457,0.824185771,0.065094558,0.4,0.459183673
19736,72182,944,4ae1e9d3f964a520b08821e3,4bf58dd8d48988d103951735,Clothing Store,40.75720504,-73.98601055,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19737,72188,190,4aeba012f964a520efc321e3,4bf58dd8d48988d110941735,Italian Restaurant,40.76626804,-73.98379207,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19738,72198,944,4a71ee23f964a520e7d91fe3,4bf58dd8d48988d124941735,Office,40.7550028,-73.98374615,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19739,72209,944,4adc713af964a5205a2c21e3,4bf58dd8d48988d130941735,Building,40.75461251,-73.98274899,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19741,72221,927,4d9ce8498efaa1430ad358b7,4bf58dd8d48988d1e7941735,Playground,40.71777785,-73.98457289,187,1,0.784313725,0.816425121,0.525053022,0.523787143,0.09785353,0.460869565,0.214285714
19742,72224,968,4ee299f8b8f775b37468857a,4bf58dd8d48988d103941735,Home (private),40.86758347,-73.9065883,275,1,0.960784314,0,0,0.871185615,0.075530099,1,0.06122449
19743,72226,944,4a957f32f964a5206b2320e3,4bf58dd8d48988d1c5941735,Sandwich Place,40.75234621,-73.98594996,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19748,72266,703,4f59ffc1e4b03a9f6a581da0,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.75902682,-73.99627999,199,1,1,0.722222222,0.169969512,0.828206869,0.029443798,0.2,0.040816327
19751,72286,1040,3fd66200f964a520ece61ee3,4bf58dd8d48988d1ca941735,Pizza Place,40.74081003,-74.00539699,31,1,1,0.733333333,0.207926829,0.78335348,0.077517593,0.36,0.418367347
19753,72300,942,4b147008f964a52027a323e3,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.76430851,-73.98838905,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19754,72317,171,4d5ee87f865a224bde0f9885,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.76588538,-73.98751098,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19757,72361,633,4f0f2da5e4b01660de447b3b,4bf58dd8d48988d123941735,Bar,40.78662301,-73.95062282,87,1,0.921568627,0.728888889,0.032621951,0.858109861,0.091685865,0.552,0.142857143
19758,72368,868,4bf709335ec320a1214286d3,4bf58dd8d48988d1d5941735,Hotel,40.75430368,-73.97318587,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
19761,72381,999,4ca76866a6e08cfa86508494,4bf58dd8d48988d1ca941735,Pizza Place,40.78055553,-73.94991104,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
19762,72382,703,4a285766f964a52012951fe3,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.754562,-73.968761,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
19763,72400,421,3fd66200f964a5207ee51ee3,4bf58dd8d48988d11d941735,Bar,40.7430302,-73.98841381,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19767,72421,171,42474900f964a5207c201fe3,4bf58dd8d48988d14e941735,American Restaurant,40.76207382,-73.98630578,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19773,72539,448,4bc39fa6abf495213a0ac493,4bf58dd8d48988d12b951735,Bus Station,40.75747982,-73.99033455,81,1,0.901960784,0.73015873,0.52820122,0.854408177,0.030092349,0.257142857,0.724489796
19776,72565,1018,4ecd89d377c8ea62f8d70713,4bf58dd8d48988d103941735,Home (private),40.78549052,-73.95361626,87,1,0.921568627,0.728888889,0.032621951,0.858109861,0.091685865,0.552,0.142857143
19779,72611,363,4e28adfa62e17c3301a0ca13,4bf58dd8d48988d11e941735,Bar,40.70379617,-74.01163627,29,1,0.960784314,0.688888889,0.122408537,0.77762502,0.032687045,0.4,0.806122449
19780,72621,780,4ae316a5f964a520609021e3,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.70452181,-74.009186,29,1,0.960784314,0.688888889,0.122408537,0.77762502,0.032687045,0.4,0.806122449
19784,72640,742,4e7e0c5e8231e88c0cd1ff97,4bf58dd8d48988d1f1931735,General Entertainment,40.76485913,-73.99964888,199,1,1,0.722222222,0.169969512,0.828206869,0.029443798,0.2,0.040816327
19786,72675,983,4db5ecc10cb6729b6aaf077c,4bf58dd8d48988d107951735,Clothing Store,40.77459301,-73.94786755,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
19787,72687,983,4f3e997ce4b0ea2109ef824b,4bf58dd8d48988d107951735,Clothing Store,40.77074465,-73.95166178,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
19789,72710,983,4babc818f964a52015c93ae3,4bf58dd8d48988d107951735,Clothing Store,40.77297558,-73.95838903,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19791,72733,983,4bfea7c6ca1920a18f9ceb81,4bf58dd8d48988d107951735,Clothing Store,40.77174061,-73.96124173,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19793,72760,983,4b957003f964a5208ea234e3,4bf58dd8d48988d107951735,Clothing Store,40.77005911,-73.96261354,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19797,72831,983,4c014eae6f422d7f380b411e,4bf58dd8d48988d107951735,Clothing Store,40.76996203,-73.96280869,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19801,72860,983,4bae240af964a52037893be3,4bf58dd8d48988d107951735,Clothing Store,40.76949094,-73.96070219,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19803,72890,89,4d628971ef378cfa865c98a6,4bf58dd8d48988d11f941735,Bar,40.7519386,-74.00905609,167,1,0.960784314,0.611111111,0.150914634,0.882430762,0.026572066,0.6,0.132653061
19804,72900,820,4a414dcef964a5200ea51fe3,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.75801773,-73.99208307,81,1,0.901960784,0.73015873,0.52820122,0.854408177,0.030092349,0.257142857,0.724489796
19807,72949,999,4e246a64628469a5743362f0,4bf58dd8d48988d163941735,Park,40.78141718,-73.96222323,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
19816,73042,519,4c4ddac8d667d13a2b33859f,4bf58dd8d48988d124941735,Office,40.7498251,-73.9883087,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19817,73078,983,4bdf8f7c0d69b713682166d3,4bf58dd8d48988d107951735,Clothing Store,40.76891614,-73.96128765,101,1,0.921568627,0.744444444,0.083231707,0.733979686,0.059441759,0.52,0.193877551
19819,73089,399,4de62c00d4c09fc98b77f0cd,4bf58dd8d48988d130941735,Building,40.758099,-73.98504496,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19820,73094,560,4c1a22236a21c9b6528bcb97,4bf58dd8d48988d196941735,Medical Center,40.84115436,-73.94283907,273,1,1,0.740740741,0.031504065,0.866276742,0.007596922,0.6,0.193877551
19821,73104,271,4b915f92f964a5203eb733e3,4bf58dd8d48988d124951735,Automotive Shop,40.76587519,-73.99409351,199,1,1,0.722222222,0.169969512,0.828206869,0.029443798,0.2,0.040816327
19822,73110,157,4ada0a62f964a520a91d21e3,4bf58dd8d48988d147941735,Diner,40.79813676,-73.96935189,56,1,0.941176471,0.688888889,0.198704268,0.651237953,0.04768427,0.34,0.153061224
19823,73118,35,4b8d5e7cf964a52084f732e3,4bf58dd8d48988d146941735,Deli / Bodega,40.764013,-73.970601,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
19824,73141,134,4cac8c55a6e08cfa912aac94,4eb1bdf03b7b55596b4a7491,Camera Store,40.73937316,-73.99408268,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
19826,73170,737,4a5e8e48f964a520c9be1fe3,4bf58dd8d48988d1d0941735,Dessert Shop,40.737197,-73.996552,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
19827,73175,216,4e52c389cc3f2c320b5b3700,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.76884176,-73.98231983,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
19828,73188,193,4d20f8680901721e4a1697a5,4bf58dd8d48988d1fe931735,Bus Station,40.71187248,-73.99787128,90,1,0,0.807977208,0.380519074,0.71585751,0.792497479,0.497435897,0.418367347
19829,73189,790,4ae07a92f964a520857f21e3,4d954af4a243a5684765b473,Medical Center,40.73322531,-74.006358,147,1,0.960784314,0.777777778,0.22179878,0.512594217,0.061213083,0.4,0.275510204
19831,73195,660,4a4f5ec5f964a52046af1fe3,4bf58dd8d48988d132941735,Church,40.73452449,-73.99498877,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
19832,73199,472,4bb6578d2ea19521a185ab2f,4bf58dd8d48988d172941735,Post Office,40.79235833,-73.96812936,56,1,0.941176471,0.688888889,0.198704268,0.651237953,0.04768427,0.34,0.153061224
19834,73239,157,4b2d9f46f964a520b7d924e3,4bf58dd8d48988d111951735,Jewelry Store,40.75777158,-73.98557692,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19835,73242,741,4bba389acf2fc9b6324ca102,4bf58dd8d48988d126941735,Government Building,40.75177803,-73.9678309,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
19841,73294,699,4fb510a8e4b06fa0ebee1917,4bf58dd8d48988d124941735,Office,40.745513,-73.985163,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19842,73295,570,4f392a757beb8cc4345f3782,4bf58dd8d48988d1f4941735,Design Studio,40.75386724,-73.98179412,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19844,73300,114,4b5c799ff964a520963129e3,4bf58dd8d48988d110951735,Salon / Barbershop,40.71386573,-74.00874988,292,1,0.941176471,0.530864198,0.14803523,0.748289728,0.101105121,0.422222222,0.816326531
19848,73323,4,4bbf8f3d920eb713f88b172c,5032792091d4c4b30a586d5c,Concert Hall,40.766607,-73.982547,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
19852,73348,699,4c2e36ff4e132d7f8cc59ddf,4bf58dd8d48988d10a951735,Bank,40.7457167,-73.98219084,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19853,73354,745,4baf9671f964a5208d0d3ce3,4bf58dd8d48988d16d941735,Café,40.85228781,-73.93453262,113,1,0.980392157,0.703703704,0.079776423,0.866276742,0.027833566,0.6,0.163265306
19855,73364,4,4d6e861630d5b1f7c395c842,4bf58dd8d48988d10a951735,Bank,40.76443426,-73.98249502,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19856,73368,651,4a916f2df964a5202c1a20e3,4bf58dd8d48988d147941735,Diner,40.71355295,-73.99800823,90,1,0,0.807977208,0.380519074,0.71585751,0.792497479,0.497435897,0.418367347
19857,73370,119,4afc822af964a5206c2322e3,4bf58dd8d48988d128941735,Office,40.75630908,-73.98547362,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
19860,73385,14,4b114be7f964a520e67923e3,4bf58dd8d48988d104951735,Clothing Store,40.74696349,-73.98561136,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19861,73392,728,4bc764e10050b713a99cb83b,4bf58dd8d48988d124941735,Office,40.76007202,-73.97104505,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
19862,73393,944,4cbb3e040180721e87749e61,4bf58dd8d48988d122951735,Electronics Store,40.71464088,-74.00571426,292,1,0.941176471,0.530864198,0.14803523,0.748289728,0.101105121,0.422222222,0.816326531
19863,73402,372,4fa40fdee4b02175370b126d,4bf58dd8d48988d1cb941735,Food Truck,40.737909,-73.992169,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
19864,73422,286,4e4c207e31512a87ab512803,4bf58dd8d48988d124941735,Office,40.7554171,-73.97085071,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
19865,73448,539,42dd9400f964a52059261fe3,4bf58dd8d48988d120941735,Bar,40.7507211,-73.981813,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
19867,73466,495,49f3b188f964a520d46a1fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.775207,-73.983747,38,1,0.921568627,0.666666667,0.293902439,0.628028153,0.067991698,0.2,0.193877551
19868,73471,388,4e5d1006d22db02bc93c8e41,4bf58dd8d48988d127941735,Office,40.737036,-73.988288,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
19869,73479,917,49ebc556f964a52029671fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.742188,-73.993231,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19870,73480,543,4a48eed3f964a520d6aa1fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.76055755,-73.98256389,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19871,73482,4,4b50ae59f964a520322d27e3,4bf58dd8d48988d172941735,Post Office,40.81117716,-73.95323455,129,1,1,0.717171717,0.014550998,0.881049779,0.019202327,0.6,0.183673469
19873,73492,675,4b98fb0ff964a5201e5a35e3,4bf58dd8d48988d1bd941735,Salad Place,40.76395856,-73.9768763,110,1,0.921568627,0.777777778,1,0.558651163,0.064846372,0.142857143,0.989795918
19875,73502,482,4a6f0354f964a5202fd51fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76544824,-73.98349363,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19876,73509,868,4b74ca49f964a5202ff22de3,4bf58dd8d48988d137941735,Theater,40.76340228,-73.97071216,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
19877,73514,699,4cc6222106c25481d7a4a047,4bf58dd8d48988d1ca941735,Pizza Place,40.72268918,-73.99599305,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
19879,73529,1073,4eb9cdebd3e3afc036fdb678,4bf58dd8d48988d1df931735,BBQ Joint,40.80416984,-73.95553629,186,1,0.921568627,0.785185185,0.161382114,0.843449905,0.063668741,0.333333333,0.153061224
19881,73533,47,4bf5ce6c5efe2d7fd3176634,4bf58dd8d48988d110951735,Salon / Barbershop,40.72678607,-73.99575202,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
19882,73534,88,416c7000f964a520961d1fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.742691,-73.982626,264,1,0.921568627,0.777777778,0.213700457,0.824185771,0.065094558,0.4,0.459183673
19883,73549,431,4a97fb83f964a520032a20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74269734,-74.00681604,31,1,1,0.733333333,0.207926829,0.78335348,0.077517593,0.36,0.418367347
19884,73557,458,4aae8fd5f964a5206e6220e3,4bf58dd8d48988d1c5941735,Sandwich Place,40.76163643,-73.97206094,110,1,0.921568627,0.777777778,1,0.558651163,0.064846372,0.142857143,0.989795918
19886,73568,293,4b7b39bbf964a52019592fe3,4bf58dd8d48988d102951735,Clothing Store,40.72392693,-74.00227115,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
19887,73569,220,4b4f967af964a520860c27e3,4bf58dd8d48988d126941735,Government Building,40.7563136,-73.97766832,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
19888,73578,1028,4b328363f964a520830d25e3,4bf58dd8d48988d103951735,Clothing Store,40.70637719,-74.01278966,29,1,0.960784314,0.688888889,0.122408537,0.77762502,0.032687045,0.4,0.806122449
19889,73583,233,4c9a666580958cfa549342d4,4bf58dd8d48988d177941735,Medical Center,40.73307686,-74.0023228,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
19891,73601,575,4e1b13c27d8bb17ec63a8587,4bf58dd8d48988d1cb941735,Food Truck,40.70720729,-74.00489153,155,1,0.980392157,0.654320988,0.117716802,0.741315183,0.02369549,0.511111111,0.979591837
19893,73609,675,4d653dc06ccdba7ad614a0c3,4bf58dd8d48988d124941735,Office,40.76174313,-73.98727568,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19895,73611,3,4b7831d2f964a5205ebb2ee3,4bf58dd8d48988d104951735,Clothing Store,40.74588533,-73.98860139,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19896,73612,944,4bcded92937ca5932797ad92,4bf58dd8d48988d199941735,College Academic Building,40.7312088,-73.99883372,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
19898,73626,944,4a3bdd50f964a520d7a01fe3,4bf58dd8d48988d1a6941735,Law School,40.73063235,-73.99963713,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
19899,73629,495,4d4894df56eab60c51684386,4bf58dd8d48988d112951735,Hardware Store,40.77481368,-73.98483658,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
19900,73633,745,4b04b9a2f964a5205a5622e3,4bf58dd8d48988d1cc941735,Steakhouse,40.84643715,-73.93826397,273,1,1,0.740740741,0.031504065,0.866276742,0.007596922,0.6,0.193877551
19901,73637,216,4c58c4faec2520a1bd9e4d12,4c38df4de52ce0d596b336e1,Parking,40.765784,-73.98207,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
19903,73644,881,4e84db9ed3e3e0955c04ae80,4bf58dd8d48988d16c941735,Burger Joint,40.834338,-73.940922,119,1,0.980392157,0.814814815,0.036585366,0.91617781,0.099273378,0.6,0.183673469
19904,73646,454,4c9e42faca44236ab6082999,4bf58dd8d48988d178941735,Medical Center,40.75849638,-73.99009926,81,1,0.901960784,0.73015873,0.52820122,0.854408177,0.030092349,0.257142857,0.724489796
19906,73655,514,4f51149ae4b0daf96d504db7,4bf58dd8d48988d125941735,Office,40.74197963,-73.9929974,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
19907,73661,289,4e1ee7fd887799f23ff33052,4bf58dd8d48988d163941735,Park,40.70965033,-73.99598731,90,1,0,0.807977208,0.380519074,0.71585751,0.792497479,0.497435897,0.418367347
19908,73662,880,4c4790b396abd13a02467101,4bf58dd8d48988d122951735,Electronics Store,40.7776492,-73.94910336,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
